zip,name,naics,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name
19020,"BENSALEM, PA",611///,14,9,N,N,N,N,N,N,N,N,BENSALEM,PA,BUCKS
19116,"PHILADELPHIA, PA",611///,14,6,N,N,N,N,3,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18706,"WILKES BARRE, PA",813///,14,13,N,N,N,N,N,N,N,N,WILKES BARRE,PA,LUZERNE
15201,"PITTSBURGH, PA",813///,14,5,5,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15227,"PITTSBURGH, PA",813///,14,10,3,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15241,"PITTSBURGH, PA",813///,14,9,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19072,"NARBERTH, PA",813///,14,7,N,5,N,N,N,N,N,N,NARBERTH,PA,MONTGOMERY
15131,"MCKEESPORT, PA",813///,14,10,N,N,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
16673,"ROARING SPRING, PA",813///,14,6,5,3,N,N,N,N,N,N,ROARING SPRING,PA,BLAIR
18901,"DOYLESTOWN, PA",611///,14,7,N,N,3,N,N,N,N,N,DOYLESTOWN,PA,BUCKS
19605,"READING, PA",813///,14,6,5,N,N,N,N,N,N,N,READING,PA,BERKS
19064,"SPRINGFIELD, PA",813///,14,5,6,N,N,N,N,N,N,N,SPRINGFIELD,PA,DELAWARE
18704,"KINGSTON, PA",611///,14,4,3,N,4,N,N,N,N,N,KINGSTON,PA,LUZERNE
18508,"SCRANTON, PA",813///,14,7,5,N,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
17602,"LANCASTER, PA",611///,14,4,3,3,N,N,N,N,N,N,LANCASTER,PA,LANCASTER
17551,"MILLERSVILLE, PA",813///,14,8,3,N,N,N,N,N,N,N,MILLERSVILLE,PA,LANCASTER
18071,"PALMERTON, PA",813///,14,10,4,N,N,N,N,N,N,N,PALMERTON,PA,CARBON
17540,"LEOLA, PA",813///,14,5,9,N,N,N,N,N,N,N,LEOLA,PA,LANCASTER
17872,"SHAMOKIN, PA",813///,14,13,N,N,N,N,N,N,N,N,SHAMOKIN,PA,NORTHUMBERLAND
17402,"YORK, PA",611///,14,3,5,4,N,N,N,N,N,N,YORK,PA,YORK
17327,"GLEN ROCK, PA",813///,14,11,N,N,N,N,N,N,N,N,GLEN ROCK,PA,YORK
17325,"GETTYSBURG, PA",611///,14,8,N,N,N,N,N,N,N,N,GETTYSBURG,PA,ADAMS
15224,"PITTSBURGH, PA",813///,15,13,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19125,"PHILADELPHIA, PA",611///,15,7,4,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15656,"LEECHBURG, PA",813///,15,8,7,N,N,N,N,N,N,N,LEECHBURG,PA,ARMSTRONG
15239,"PITTSBURGH, PA",813///,15,7,4,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
16635,"DUNCANSVILLE, PA",813///,15,9,3,N,N,N,N,N,N,N,DUNCANSVILLE,PA,BLAIR
17501,"AKRON, PA",813///,15,10,N,N,N,N,N,N,N,N,AKRON,PA,LANCASTER
15853,"RIDGWAY, PA",813///,15,10,N,3,N,N,N,N,N,N,RIDGWAY,PA,ELK
15229,"PITTSBURGH, PA",813///,15,11,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
18080,"SLATINGTON, PA",813///,15,12,3,N,N,N,N,N,N,N,SLATINGTON,PA,LEHIGH
19475,"SPRING CITY, PA",813///,15,11,3,N,N,N,N,N,N,N,SPRING CITY,PA,CHESTER
15066,"NEW BRIGHTON, PA",813///,15,10,3,N,N,N,N,N,N,N,NEW BRIGHTON,PA,BEAVER
15065,"NATRONA HEIGHTS, PA",813///,15,11,N,N,N,N,N,N,N,N,NATRONA HEIGHTS,PA,ALLEGHENY
15017,"BRIDGEVILLE, PA",611///,15,7,4,N,3,N,N,N,N,N,BRIDGEVILLE,PA,ALLEGHENY
19460,"PHOENIXVILLE, PA",611///,15,9,4,N,N,N,N,N,N,N,PHOENIXVILLE,PA,CHESTER
17050,"MECHANICSBURG, PA",611///,15,8,N,4,N,N,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
18045,"EASTON, PA",813///,15,5,6,3,N,N,N,N,N,N,EASTON,PA,NORTHAMPTON
19602,"READING, PA",813///,15,9,5,N,N,N,N,N,N,N,READING,PA,BERKS
19608,"READING, PA",813///,15,5,5,4,N,N,N,N,N,N,READING,PA,BERKS
15147,"VERONA, PA",813///,15,14,N,N,N,N,N,N,N,N,VERONA,PA,ALLEGHENY
15074,"ROCHESTER, PA",813///,15,11,4,N,N,N,N,N,N,N,ROCHESTER,PA,BEAVER
16137,"MERCER, PA",813///,16,9,6,N,N,N,N,N,N,N,MERCER,PA,MERCER
19083,"HAVERTOWN, PA",611///,16,10,N,3,N,N,N,N,N,N,HAVERTOWN,PA,DELAWARE
19604,"READING, PA",813///,16,11,3,N,N,N,N,N,N,N,READING,PA,BERKS
19606,"READING, PA",813///,16,5,8,3,N,N,N,N,N,N,READING,PA,BERKS
19119,"PHILADELPHIA, PA",611///,16,11,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19123,"PHILADELPHIA, PA",611///,16,5,N,N,4,3,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19454,"NORTH WALES, PA",813///,16,13,N,N,N,N,N,N,N,N,NORTH WALES,PA,MONTGOMERY
19135,"PHILADELPHIA, PA",813///,16,14,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19143,"PHILADELPHIA, PA",611///,16,5,N,N,N,6,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19146,"PHILADELPHIA, PA",611///,16,7,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17963,"PINE GROVE, PA",813///,16,13,N,N,N,N,N,N,N,N,PINE GROVE,PA,SCHUYLKILL
19301,"PAOLI, PA",813///,16,9,N,3,3,N,N,N,N,N,PAOLI,PA,CHESTER
19335,"DOWNINGTOWN, PA",611///,16,10,N,N,N,N,N,N,N,N,DOWNINGTOWN,PA,CHESTER
15232,"PITTSBURGH, PA",813///,16,11,N,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15218,"PITTSBURGH, PA",813///,16,13,3,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19422,"BLUE BELL, PA",611///,16,7,5,3,N,N,N,N,N,N,BLUE BELL,PA,MONTGOMERY
19428,"CONSHOHOCKEN, PA",611///,16,6,N,4,3,N,N,N,N,N,CONSHOHOCKEN,PA,MONTGOMERY
19464,"POTTSTOWN, PA",611///,16,6,N,3,N,N,N,N,N,N,POTTSTOWN,PA,MONTGOMERY
15215,"PITTSBURGH, PA",813///,16,11,4,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19126,"PHILADELPHIA, PA",813///,16,14,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19004,"BALA CYNWYD, PA",611///,16,7,N,N,N,N,N,N,N,N,BALA CYNWYD,PA,MONTGOMERY
19611,"READING, PA",813///,16,11,4,N,N,N,N,N,N,N,READING,PA,BERKS
18848,"TOWANDA, PA",813///,16,11,4,N,N,N,N,N,N,N,TOWANDA,PA,BRADFORD
16866,"PHILIPSBURG, PA",813///,16,13,N,N,N,N,N,N,N,N,PHILIPSBURG,PA,CENTRE
18969,"TELFORD, PA",813///,16,9,4,N,N,N,N,N,N,N,TELFORD,PA,MONTGOMERY
17061,"MILLERSBURG, PA",813///,16,9,5,N,N,N,N,N,N,N,MILLERSBURG,PA,DAUPHIN
18018,"BETHLEHEM, PA",611///,17,5,5,N,N,N,N,N,N,N,BETHLEHEM,PA,NORTHAMPTON
18966,"SOUTHAMPTON, PA",611///,17,12,N,N,N,N,N,N,N,N,SOUTHAMPTON,PA,BUCKS
17543,"LITITZ, PA",611///,17,8,4,N,N,N,N,N,N,N,LITITZ,PA,LANCASTER
15217,"PITTSBURGH, PA",611///,17,7,N,4,N,3,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19130,"PHILADELPHIA, PA",611///,17,10,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16510,"ERIE, PA",813///,17,11,N,3,N,N,N,N,N,N,ERIE,PA,ERIE
18109,"ALLENTOWN, PA",813///,17,10,N,4,N,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
19040,"HATBORO, PA",813///,17,9,3,4,N,N,N,N,N,N,HATBORO,PA,MONTGOMERY
17104,"HARRISBURG, PA",813///,17,10,5,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
18431,"HONESDALE, PA",813///,17,9,4,N,N,N,N,N,N,N,HONESDALE,PA,WAYNE
16226,"FORD CITY, PA",813///,17,10,4,3,N,N,N,N,N,N,FORD CITY,PA,ARMSTRONG
19508,"BIRDSBORO, PA",813///,17,13,4,N,N,N,N,N,N,N,BIRDSBORO,PA,BERKS
19152,"PHILADELPHIA, PA",813///,17,8,6,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19116,"PHILADELPHIA, PA",813///,17,10,6,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15120,"HOMESTEAD, PA",813///,17,12,5,N,N,N,N,N,N,N,HOMESTEAD,PA,ALLEGHENY
19363,"OXFORD, PA",813///,17,11,5,N,N,N,N,N,N,N,OXFORD,PA,CHESTER
19136,"PHILADELPHIA, PA",813///,17,12,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19149,"PHILADELPHIA, PA",813///,17,11,5,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19607,"READING, PA",813///,17,10,5,N,N,N,N,N,N,N,READING,PA,BERKS
18705,"WILKES BARRE, PA",813///,17,12,N,N,N,N,N,N,N,N,WILKES BARRE,PA,LUZERNE
16001,"BUTLER, PA",611///,17,8,4,4,N,N,N,N,N,N,BUTLER,PA,BUTLER
19034,"FORT WASHINGTON, PA",813///,17,8,N,4,N,N,N,N,N,N,FORT WASHINGTON,PA,MONTGOMERY
19454,"NORTH WALES, PA",611///,17,6,3,6,N,N,N,N,N,N,NORTH WALES,PA,MONTGOMERY
15202,"PITTSBURGH, PA",813///,17,14,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19124,"PHILADELPHIA, PA",611///,17,3,N,N,4,N,5,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17003,"ANNVILLE, PA",813///,17,7,10,N,N,N,N,N,N,N,ANNVILLE,PA,LEBANON
19530,"KUTZTOWN, PA",813///,18,10,7,N,N,N,N,N,N,N,KUTZTOWN,PA,BERKS
17362,"SPRING GROVE, PA",813///,18,7,7,N,N,N,N,N,N,N,SPRING GROVE,PA,YORK
19118,"PHILADELPHIA, PA",813///,18,11,N,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19522,"FLEETWOOD, PA",813///,18,13,3,N,N,N,N,N,N,N,FLEETWOOD,PA,BERKS
19047,"LANGHORNE, PA",611///,18,7,4,3,N,N,N,N,N,N,LANGHORNE,PA,BUCKS
16505,"ERIE, PA",813///,18,11,5,N,N,N,N,N,N,N,ERIE,PA,ERIE
19426,"COLLEGEVILLE, PA",813///,18,12,4,N,N,N,N,N,N,N,COLLEGEVILLE,PA,MONTGOMERY
18017,"BETHLEHEM, PA",611///,18,9,3,3,N,N,N,N,N,N,BETHLEHEM,PA,NORTHAMPTON
18013,"BANGOR, PA",813///,18,15,3,N,N,N,N,N,N,N,BANGOR,PA,NORTHAMPTON
19082,"UPPER DARBY, PA",813///,18,12,N,N,N,N,N,N,N,N,UPPER DARBY,PA,DELAWARE
18612,"DALLAS, PA",813///,18,13,3,N,N,N,N,N,N,N,DALLAS,PA,LUZERNE
17408,"YORK, PA",813///,18,8,5,N,4,N,N,N,N,N,YORK,PA,YORK
15084,"TARENTUM, PA",813///,18,13,3,N,N,N,N,N,N,N,TARENTUM,PA,ALLEGHENY
19053,"FEASTERVILLE TREVOSE, PA",813///,18,13,3,N,N,N,N,N,N,N,FEASTERVILLE TREVOSE,PA,BUCKS
16066,"CRANBERRY TOWNSHIP, PA",611///,18,9,N,3,N,N,N,N,N,N,CRANBERRY TOWNSHIP,PA,BUTLER
17315,"DOVER, PA",813///,18,10,3,N,3,N,N,N,N,N,DOVER,PA,YORK
19006,"HUNTINGDON VALLEY, PA",813///,18,8,3,N,4,N,N,N,N,N,HUNTINGDON VALLEY,PA,MONTGOMERY
18337,"MILFORD, PA",813///,18,13,4,N,N,N,N,N,N,N,MILFORD,PA,PIKE
16803,"STATE COLLEGE, PA",813///,18,12,N,4,N,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
15237,"PITTSBURGH, PA",611///,18,7,4,N,3,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19141,"PHILADELPHIA, PA",813///,18,13,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18640,"PITTSTON, PA",813///,18,15,N,N,N,N,N,N,N,N,PITTSTON,PA,LUZERNE
15022,"CHARLEROI, PA",813///,18,14,N,N,N,N,N,N,N,N,CHARLEROI,PA,WASHINGTON
19001,"ABINGTON, PA",813///,18,10,3,N,3,N,N,N,N,N,ABINGTON,PA,MONTGOMERY
16509,"ERIE, PA",611///,18,4,8,N,N,N,N,N,N,N,ERIE,PA,ERIE
18229,"JIM THORPE, PA",813///,18,12,4,N,N,N,N,N,N,N,JIM THORPE,PA,CARBON
18505,"SCRANTON, PA",813///,19,13,5,N,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
18067,"NORTHAMPTON, PA",813///,19,12,7,N,N,N,N,N,N,N,NORTHAMPTON,PA,NORTHAMPTON
18104,"ALLENTOWN, PA",611///,19,8,3,N,3,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
18049,"EMMAUS, PA",813///,19,9,6,N,N,N,N,N,N,N,EMMAUS,PA,LEHIGH
19073,"NEWTOWN SQUARE, PA",813///,19,11,4,N,N,N,N,N,N,N,NEWTOWN SQUARE,PA,DELAWARE
15208,"PITTSBURGH, PA",813///,19,7,5,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19090,"WILLOW GROVE, PA",813///,19,13,4,N,N,N,N,N,N,N,WILLOW GROVE,PA,MONTGOMERY
18944,"PERKASIE, PA",813///,19,12,5,N,N,N,N,N,N,N,PERKASIE,PA,BUCKS
17754,"MONTOURSVILLE, PA",813///,19,13,4,N,N,N,N,N,N,N,MONTOURSVILLE,PA,LYCOMING
15613,"APOLLO, PA",813///,19,13,5,N,N,N,N,N,N,N,APOLLO,PA,WESTMORELAND
15101,"ALLISON PARK, PA",813///,19,12,N,N,N,4,N,N,N,N,ALLISON PARK,PA,ALLEGHENY
18701,"WILKES BARRE, PA",813///,19,6,7,N,3,N,N,N,N,N,WILKES BARRE,PA,LUZERNE
17025,"ENOLA, PA",813///,19,7,7,3,N,N,N,N,N,N,ENOLA,PA,CUMBERLAND
19027,"ELKINS PARK, PA",611///,19,8,6,N,N,N,N,N,N,N,ELKINS PARK,PA,MONTGOMERY
16057,"SLIPPERY ROCK, PA",813///,19,14,4,N,N,N,N,N,N,N,SLIPPERY ROCK,PA,BUTLER
16502,"ERIE, PA",813///,19,13,3,3,N,N,N,N,N,N,ERIE,PA,ERIE
19014,"ASTON, PA",813///,19,9,4,3,N,N,N,N,N,N,ASTON,PA,DELAWARE
15644,"JEANNETTE, PA",813///,19,15,N,N,N,N,N,N,N,N,JEANNETTE,PA,WESTMORELAND
19610,"READING, PA",813///,19,11,3,N,3,N,N,N,N,N,READING,PA,BERKS
17847,"MILTON, PA",813///,19,12,3,N,N,N,N,N,N,N,MILTON,PA,NORTHUMBERLAND
17059,"MIFFLINTOWN, PA",813///,19,10,6,N,N,N,N,N,N,N,MIFFLINTOWN,PA,JUNIATA
16063,"ZELIENOPLE, PA",813///,19,9,8,N,N,N,N,N,N,N,ZELIENOPLE,PA,BUTLER
19115,"PHILADELPHIA, PA",813///,19,13,4,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18966,"SOUTHAMPTON, PA",813///,19,9,3,5,N,N,N,N,N,N,SOUTHAMPTON,PA,BUCKS
18036,"COOPERSBURG, PA",813///,19,10,6,N,N,N,N,N,N,N,COOPERSBURG,PA,LEHIGH
16428,"NORTH EAST, PA",813///,19,11,6,N,N,N,N,N,N,N,NORTH EAST,PA,ERIE
15228,"PITTSBURGH, PA",813///,19,9,4,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19145,"PHILADELPHIA, PA",611///,20,8,3,N,4,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17756,"MUNCY, PA",813///,20,12,6,N,N,N,N,N,N,N,MUNCY,PA,LYCOMING
15601,"GREENSBURG, PA",611///,20,12,N,N,N,N,N,N,N,N,GREENSBURG,PA,WESTMORELAND
17870,"SELINSGROVE, PA",813///,20,10,8,N,N,N,N,N,N,N,SELINSGROVE,PA,SNYDER
19422,"BLUE BELL, PA",813///,20,11,3,4,N,N,N,N,N,N,BLUE BELL,PA,MONTGOMERY
19125,"PHILADELPHIA, PA",813///,20,14,3,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17844,"MIFFLINBURG, PA",813///,20,15,4,N,N,N,N,N,N,N,MIFFLINBURG,PA,UNION
17566,"QUARRYVILLE, PA",813///,20,9,5,4,N,N,N,N,N,N,QUARRYVILLE,PA,LANCASTER
19102,"PHILADELPHIA, PA",611///,20,8,3,4,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18974,"WARMINSTER, PA",813///,20,11,5,N,N,N,N,N,N,N,WARMINSTER,PA,BUCKS
19142,"PHILADELPHIA, PA",813///,20,18,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16105,"NEW CASTLE, PA",813///,20,11,7,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
19073,"NEWTOWN SQUARE, PA",611///,20,8,N,5,4,N,N,N,N,N,NEWTOWN SQUARE,PA,DELAWARE
17972,"SCHUYLKILL HAVEN, PA",813///,20,12,6,N,N,N,N,N,N,N,SCHUYLKILL HAVEN,PA,SCHUYLKILL
19053,"FEASTERVILLE TREVOSE, PA",611///,20,9,3,8,N,N,N,N,N,N,FEASTERVILLE TREVOSE,PA,BUCKS
18503,"SCRANTON, PA",813///,20,13,4,N,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
15017,"BRIDGEVILLE, PA",813///,20,14,3,N,3,N,N,N,N,N,BRIDGEVILLE,PA,ALLEGHENY
19050,"LANSDOWNE, PA",813///,20,16,3,N,N,N,N,N,N,N,LANSDOWNE,PA,DELAWARE
19526,"HAMBURG, PA",813///,20,10,8,N,N,N,N,N,N,N,HAMBURG,PA,BERKS
16214,"CLARION, PA",813///,20,9,8,N,N,N,N,N,N,N,CLARION,PA,CLARION
19003,"ARDMORE, PA",813///,20,12,6,N,N,N,N,N,N,N,ARDMORE,PA,MONTGOMERY
19008,"BROOMALL, PA",813///,21,12,4,N,3,N,N,N,N,N,BROOMALL,PA,DELAWARE
19426,"COLLEGEVILLE, PA",611///,21,9,7,N,N,N,N,N,N,N,COLLEGEVILLE,PA,MONTGOMERY
15666,"MOUNT PLEASANT, PA",813///,21,13,6,N,N,N,N,N,N,N,MOUNT PLEASANT,PA,WESTMORELAND
19107,"PHILADELPHIA, PA",611///,21,11,4,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15825,"BROOKVILLE, PA",813///,21,13,7,N,N,N,N,N,N,N,BROOKVILLE,PA,JEFFERSON
16407,"CORRY, PA",813///,21,10,5,4,N,N,N,N,N,N,CORRY,PA,ERIE
18510,"SCRANTON, PA",813///,21,10,5,5,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
17113,"HARRISBURG, PA",813///,21,14,5,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
16501,"ERIE, PA",813///,21,11,4,N,3,N,N,N,N,N,ERIE,PA,ERIE
15061,"MONACA, PA",813///,21,14,6,N,N,N,N,N,N,N,MONACA,PA,BEAVER
15658,"LIGONIER, PA",813///,21,13,5,3,N,N,N,N,N,N,LIGONIER,PA,WESTMORELAND
16686,"TYRONE, PA",813///,21,14,5,N,N,N,N,N,N,N,TYRONE,PA,BLAIR
15857,"SAINT MARYS, PA",813///,21,9,9,3,N,N,N,N,N,N,SAINT MARYS,PA,ELK
17112,"HARRISBURG, PA",611///,21,11,3,4,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
18964,"SOUDERTON, PA",813///,21,13,4,N,N,N,N,N,N,N,SOUDERTON,PA,MONTGOMERY
15904,"JOHNSTOWN, PA",813///,21,14,N,6,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15136,"MC KEES ROCKS, PA",813///,21,14,3,N,N,N,N,N,N,N,MC KEES ROCKS,PA,ALLEGHENY
16148,"HERMITAGE, PA",813///,21,15,3,N,N,N,N,N,N,N,HERMITAGE,PA,MERCER
19083,"HAVERTOWN, PA",813///,21,7,7,4,3,N,N,N,N,N,HAVERTOWN,PA,DELAWARE
19446,"LANSDALE, PA",611///,21,8,4,4,3,N,N,N,N,N,LANSDALE,PA,MONTGOMERY
18428,"HAWLEY, PA",813///,21,14,4,N,N,N,N,N,N,N,HAWLEY,PA,PIKE
17078,"PALMYRA, PA",813///,22,10,8,N,N,N,N,N,N,N,PALMYRA,PA,LEBANON
15044,"GIBSONIA, PA",813///,22,13,7,N,N,N,N,N,N,N,GIBSONIA,PA,ALLEGHENY
18235,"LEHIGHTON, PA",813///,22,15,7,N,N,N,N,N,N,N,LEHIGHTON,PA,CARBON
17241,"NEWVILLE, PA",813///,22,16,4,N,N,N,N,N,N,N,NEWVILLE,PA,CUMBERLAND
16506,"ERIE, PA",813///,22,9,3,6,3,N,N,N,N,N,ERIE,PA,ERIE
19120,"PHILADELPHIA, PA",813///,22,17,N,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19462,"PLYMOUTH MEETING, PA",813///,22,13,5,N,N,N,N,N,N,N,PLYMOUTH MEETING,PA,MONTGOMERY
16503,"ERIE, PA",813///,22,9,8,N,3,N,N,N,N,N,ERIE,PA,ERIE
19007,"BRISTOL, PA",813///,22,14,5,N,N,N,N,N,N,N,BRISTOL,PA,BUCKS
15102,"BETHEL PARK, PA",813///,22,11,N,5,5,N,N,N,N,N,BETHEL PARK,PA,ALLEGHENY
15090,"WEXFORD, PA",813///,22,13,3,3,N,N,N,N,N,N,WEXFORD,PA,ALLEGHENY
16354,"TITUSVILLE, PA",813///,22,11,7,N,N,N,N,N,N,N,TITUSVILLE,PA,CRAWFORD
17070,"NEW CUMBERLAND, PA",813///,22,11,6,N,N,N,N,N,N,N,NEW CUMBERLAND,PA,YORK
15906,"JOHNSTOWN, PA",813///,22,12,7,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
19047,"LANGHORNE, PA",813///,22,12,6,N,N,N,N,N,N,N,LANGHORNE,PA,BUCKS
15905,"JOHNSTOWN, PA",813///,22,11,10,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15767,"PUNXSUTAWNEY, PA",813///,23,14,6,N,N,N,N,N,N,N,PUNXSUTAWNEY,PA,JEFFERSON
16127,"GROVE CITY, PA",813///,23,16,3,3,N,N,N,N,N,N,GROVE CITY,PA,MERCER
17019,"DILLSBURG, PA",813///,23,14,5,3,N,N,N,N,N,N,DILLSBURG,PA,YORK
19026,"DREXEL HILL, PA",813///,23,16,3,N,3,N,N,N,N,N,DREXEL HILL,PA,DELAWARE
18064,"NAZARETH, PA",813///,23,12,5,N,5,N,N,N,N,N,NAZARETH,PA,NORTHAMPTON
18301,"EAST STROUDSBURG, PA",813///,23,14,5,4,N,N,N,N,N,N,EAST STROUDSBURG,PA,MONROE
19128,"PHILADELPHIA, PA",813///,23,15,N,5,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19512,"BOYERTOWN, PA",813///,23,14,5,3,N,N,N,N,N,N,BOYERTOWN,PA,BERKS
15236,"PITTSBURGH, PA",813///,23,13,6,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19013,"CHESTER, PA",813///,23,17,5,N,N,N,N,N,N,N,CHESTER,PA,DELAWARE
16901,"WELLSBORO, PA",813///,23,17,5,N,N,N,N,N,N,N,WELLSBORO,PA,TIOGA
19132,"PHILADELPHIA, PA",813///,23,18,3,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19096,"WYNNEWOOD, PA",813///,23,17,N,N,N,4,N,N,N,N,WYNNEWOOD,PA,MONTGOMERY
15317,"CANONSBURG, PA",611///,23,9,6,4,3,N,N,N,N,N,CANONSBURG,PA,WASHINGTON
17067,"MYERSTOWN, PA",813///,23,9,7,3,4,N,N,N,N,N,MYERSTOWN,PA,LEBANON
19134,"PHILADELPHIA, PA",813///,23,11,5,5,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19144,"PHILADELPHIA, PA",611///,24,7,3,N,6,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16066,"CRANBERRY TOWNSHIP, PA",813///,24,11,8,3,N,N,N,N,N,N,CRANBERRY TOWNSHIP,PA,BUTLER
17043,"LEMOYNE, PA",813///,24,14,4,4,N,N,N,N,N,N,LEMOYNE,PA,CUMBERLAND
19067,"MORRISVILLE, PA",813///,24,14,4,N,3,N,N,N,N,N,MORRISVILLE,PA,BUCKS
15963,"WINDBER, PA",813///,24,11,11,N,N,N,N,N,N,N,WINDBER,PA,SOMERSET
18411,"CLARKS SUMMIT, PA",813///,24,12,9,N,N,N,N,N,N,N,CLARKS SUMMIT,PA,LACKAWANNA
15902,"JOHNSTOWN, PA",813///,24,17,5,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15213,"PITTSBURGH, PA",611///,24,8,N,3,N,N,N,3,N,3,PITTSBURGH,PA,ALLEGHENY
19403,"NORRISTOWN, PA",813///,24,11,6,3,3,N,N,N,N,N,NORRISTOWN,PA,MONTGOMERY
15216,"PITTSBURGH, PA",813///,24,15,3,5,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19124,"PHILADELPHIA, PA",813///,25,15,7,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15003,"AMBRIDGE, PA",813///,25,19,5,N,N,N,N,N,N,N,AMBRIDGE,PA,BEAVER
19151,"PHILADELPHIA, PA",813///,25,13,5,6,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15425,"CONNELLSVILLE, PA",813///,25,17,7,N,N,N,N,N,N,N,CONNELLSVILLE,PA,FAYETTE
16648,"HOLLIDAYSBURG, PA",813///,25,13,9,N,N,N,N,N,N,N,HOLLIDAYSBURG,PA,BLAIR
17356,"RED LION, PA",813///,25,17,N,5,N,N,N,N,N,N,RED LION,PA,YORK
17036,"HUMMELSTOWN, PA",813///,25,19,N,4,N,N,N,N,N,N,HUMMELSTOWN,PA,DAUPHIN
19046,"JENKINTOWN, PA",611///,25,14,3,N,4,N,N,N,N,N,JENKINTOWN,PA,MONTGOMERY
19131,"PHILADELPHIA, PA",611///,25,8,N,N,4,7,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19119,"PHILADELPHIA, PA",813///,25,17,5,N,3,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
